prompt_text,cue_text,correct_target,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,trial.started,prompt.started,left.started,right.started,cue.started,mouse.started,prompt.stopped,trial.stopped,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,pause.started,thanks.started,thanks.stopped,pause.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,
Click right.,<---,right,0,0,0,2,0.02508537499988961,,0.015135083999666676,0.02508537499988961,0.9960564589996466,0.9960564589996466,0.9960564589996466,1.0058546670002215,1.0222124590000021,1.5305809589999626,"[0.165, 0.165, 0.165, 0.165, 0.165, 0.165, 0.165, 0.165, 0.165, 0.165, 0.165, 0.165, 0.165, 0.165, 0.165, 0.165, 0.165, 0.165, 0.165, 0.165, 0.165, 0.165, 0.165, 0.17166666666666666, 0.17833333333333334, 0.19166666666666668, 0.20166666666666666, 0.21666666666666667, 0.23666666666666666, 0.24333333333333335, 0.29, 0.31166666666666665, 0.35833333333333334, 0.35833333333333334, 0.405, 0.405, 0.43666666666666665, 0.43666666666666665, 0.44333333333333336, 0.44333333333333336, 0.44333333333333336, 0.44333333333333336, 0.445, 0.445, 0.445, 0.445, 0.445, 0.445, 0.445, 0.445, 0.445, 0.445, 0.445, 0.445, 0.445, 0.445, 0.445, 0.445, 0.445, 0.445, 0.445, 0.445, 0.445]","[-0.016666666666666666, -0.016666666666666666, -0.016666666666666666, -0.016666666666666666, -0.016666666666666666, -0.016666666666666666, -0.016666666666666666, -0.016666666666666666, -0.016666666666666666, -0.016666666666666666, -0.016666666666666666, -0.016666666666666666, -0.016666666666666666, -0.016666666666666666, -0.016666666666666666, -0.016666666666666666, -0.016666666666666666, -0.016666666666666666, -0.016666666666666666, -0.016666666666666666, -0.016666666666666666, -0.016666666666666666, -0.016666666666666666, -0.016666666666666666, -0.016666666666666666, -0.016666666666666666, -0.016666666666666666, -0.016666666666666666, -0.016666666666666666, -0.015, -0.01, -0.005, 0.0016666666666666668, 0.0016666666666666668, 0.01, 0.01, 0.016666666666666666, 0.016666666666666666, 0.018333333333333333, 0.018333333333333333, 0.018333333333333333, 0.018333333333333333, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1.0064099589999387, 1.0143918750000012, 1.0225597499998003, 1.0286547089999658, 1.0392022089999955, 1.044804749999912, 1.0559483339998224, 1.0619118749996233, 1.0729938340000444, 1.0791522919998897, 1.0894765419998294, 1.0948198339997361, 1.1061787919998096, 1.1116117919996213, 1.1228013339996323, 1.128185124999618, 1.1397357920000104, 1.1451776669996434, 1.1564225839997562, 1.1616464169997016, 1.1729822919996877, 1.1787657499999113, 1.1900193749997925, 1.1950787089999722, 1.2067314169999008, 1.211767583999972, 1.2232139999996434, 1.2285037919996284, 1.2399729169997045, 1.2565930839996327, 1.2617956669996602, 1.272920666999653, 1.2778753749998941, 1.2899120419997416, 1.294787499999984, 1.3066456669998843, 1.3114903339997, 1.3232124169999224, 1.3278596669997569, 1.339638208999986, 1.344185916999777, 1.3563759169996956, 1.3612385419996826, 1.3728820419996737, 1.377589333999822, 1.3896572499998001, 1.3941822089996094, 1.4063835419997304, 1.4113550839997515, 1.4229142919998594, 1.427782083999773, 1.4396496249996744, 1.4445637919998262, 1.4564667499998905, 1.4614181249999092, 1.4728994590000184, 1.4777924999998504, 1.490006749999793, 1.4955194589997518, 1.5060319589997562, 1.5108252089999041, 1.5231088339996859, 1.5287218749999738]",['right'],1.532746374999988,1.5391736249998758,2.541833499999939,2.523134791999837,689056,001,2024-06-25_11h20.59.451,hello_pyramid,2024.1.5,None,2024-06-25 11h21.12.183461 -0400,
Click left.,--->,left,0,1,1,1,2.541833499999939,,2.52365033399974,2.541833499999939,3.5322879999998804,3.5322879999998804,3.5322879999998804,0.9996105830000488,3.5421488339998177,4.107356583999717,"[0.021666666666666667, 0.021666666666666667, 0.02, 0.02, 0.02, 0.02, 0.018333333333333333, 0.018333333333333333, 0.016666666666666666, 0.016666666666666666, 0.015, 0.013333333333333334, 0.011666666666666667, 0.011666666666666667, 0.011666666666666667, 0.01, 0.01, 0.008333333333333333, 0.008333333333333333, 0.006666666666666667, 0.006666666666666667, 0.0033333333333333335, 0.0033333333333333335, -0.01, -0.01, -0.043333333333333335, -0.06833333333333333, -0.09833333333333333, -0.13166666666666665, -0.165, -0.20166666666666666, -0.21333333333333335, -0.24666666666666667, -0.28, -0.31333333333333335, -0.3433333333333333, -0.37666666666666665, -0.395, -0.4116666666666667, -0.42333333333333334, -0.42333333333333334, -0.42333333333333334, -0.42333333333333334, -0.42333333333333334, -0.42333333333333334, -0.42333333333333334, -0.42333333333333334, -0.42333333333333334, -0.42333333333333334, -0.42333333333333334, -0.42333333333333334, -0.42333333333333334, -0.425, -0.4266666666666667, -0.4266666666666667, -0.4266666666666667, -0.4266666666666667, -0.4266666666666667, -0.42833333333333334, -0.42833333333333334, -0.42833333333333334, -0.42833333333333334, -0.42833333333333334]","[-0.07, -0.07, -0.07, -0.07, -0.07, -0.07, -0.07, -0.07, -0.07, -0.07, -0.07, -0.07, -0.07, -0.06833333333333333, -0.06833333333333333, -0.06833333333333333, -0.06833333333333333, -0.06833333333333333, -0.06833333333333333, -0.06833333333333333, -0.06833333333333333, -0.06833333333333333, -0.06833333333333333, -0.06666666666666667, -0.06666666666666667, -0.06333333333333334, -0.06333333333333334, -0.058333333333333334, -0.055, -0.05333333333333334, -0.05, -0.04833333333333333, -0.041666666666666664, -0.04, -0.03666666666666667, -0.03333333333333333, -0.028333333333333332, -0.02666666666666667, -0.02666666666666667, -0.023333333333333334, -0.023333333333333334, -0.023333333333333334, -0.023333333333333334, -0.023333333333333334, -0.023333333333333334, -0.023333333333333334, -0.023333333333333334, -0.023333333333333334, -0.023333333333333334, -0.023333333333333334, -0.023333333333333334, -0.023333333333333334, -0.023333333333333334, -0.023333333333333334, -0.023333333333333334, -0.023333333333333334, -0.023333333333333334, -0.023333333333333334, -0.023333333333333334, -0.023333333333333334, -0.023333333333333334, -0.023333333333333334, -0.023333333333333334]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[3.533412709000004, 3.5429006249996746, 3.556878124999912, 3.5635001249997913, 3.5729303749999417, 3.579273916999682, 3.5900050840000404, 3.596620208999866, 3.6065657919998557, 3.6126884589998554, 3.623539959000027, 3.6293057499997303, 3.640077874999861, 3.6458258339998793, 3.6567125419996955, 3.661667166999905, 3.6732831249996707, 3.678521833999639, 3.689988333999736, 3.6952812919998905, 3.7067225839996354, 3.711959041999762, 3.7232453339997846, 3.7284536669999397, 3.7400132089996987, 3.745269833999828, 3.7564002499998423, 3.7616929589999017, 3.7729167499996947, 3.778197708999869, 3.790254458999698, 3.7951770419999775, 3.806683124999836, 3.811635708999802, 3.8232300419999774, 3.8284249169996656, 3.8398925419996885, 3.8448083339999357, 3.8566666669998995, 3.9172703340000226, 3.922046499999851, 3.9253555000000233, 3.9391453749999528, 3.943031083999813, 3.955864124999607, 3.959953999999925, 3.972484749999694, 3.9763547499997003, 3.9890887499996097, 3.9929809999998724, 4.006206374999692, 4.010562041999947, 4.0229347089998555, 4.026964958999997, 4.039572458999828, 4.044246041999941, 4.05604620899976, 4.060610999999881, 4.0727278749996, 4.077199041999847, 4.089907999999923, 4.0945658749997165, 4.106938958999763]",['left'],4.108916541999861,4.1122398749998865,5.112327124999865,5.106227792000027,689056,001,2024-06-25_11h20.59.451,hello_pyramid,2024.1.5,None,2024-06-25 11h21.12.183461 -0400,
Click left.,<---,left,0,2,2,0,5.112327124999865,,5.106641833999674,5.112327124999865,6.105980416999955,6.105980416999955,6.105980416999955,1.003918624999642,6.105980416999955,6.806870749999689,"[-0.06333333333333334, -0.06333333333333334, -0.06333333333333334, -0.06333333333333334, -0.06333333333333334, -0.06333333333333334, -0.06333333333333334, -0.06333333333333334, -0.06333333333333334, -0.06333333333333334, -0.06333333333333334, -0.06333333333333334, -0.06333333333333334, -0.06333333333333334, -0.06333333333333334, -0.06333333333333334, -0.06333333333333334, -0.06333333333333334, -0.06333333333333334, -0.06333333333333334, -0.06333333333333334, -0.06333333333333334, -0.06333333333333334, -0.06333333333333334, -0.06333333333333334, -0.06333333333333334, -0.06333333333333334, -0.06333333333333334, -0.06333333333333334, -0.06333333333333334, -0.06666666666666667, -0.07, -0.07833333333333334, -0.09166666666666666, -0.10833333333333334, -0.125, -0.145, -0.16333333333333333, -0.18666666666666668, -0.21, -0.21666666666666667, -0.24, -0.25833333333333336, -0.2783333333333333, -0.305, -0.305, -0.33, -0.33, -0.3566666666666667, -0.3566666666666667, -0.38, -0.38, -0.39166666666666666, -0.395, -0.39666666666666667, -0.4, -0.4, -0.40166666666666667, -0.4033333333333333, -0.405, -0.4066666666666667, -0.41, -0.415, -0.41833333333333333, -0.425, -0.42833333333333334, -0.43, -0.43, -0.43166666666666664, -0.43166666666666664, -0.43333333333333335, -0.43333333333333335, -0.435, -0.435, -0.43666666666666665, -0.43666666666666665, -0.43666666666666665, -0.43666666666666665, -0.43666666666666665, -0.43666666666666665, -0.43666666666666665, -0.43666666666666665, -0.43666666666666665, -0.43666666666666665]","[-0.04666666666666667, -0.04666666666666667, -0.04666666666666667, -0.04666666666666667, -0.04666666666666667, -0.04666666666666667, -0.04666666666666667, -0.04666666666666667, -0.04666666666666667, -0.04666666666666667, -0.04666666666666667, -0.04666666666666667, -0.04666666666666667, -0.04666666666666667, -0.04666666666666667, -0.04666666666666667, -0.04666666666666667, -0.04666666666666667, -0.04666666666666667, -0.04666666666666667, -0.04666666666666667, -0.04666666666666667, -0.04666666666666667, -0.04666666666666667, -0.04666666666666667, -0.04666666666666667, -0.04666666666666667, -0.04666666666666667, -0.04666666666666667, -0.04666666666666667, -0.04666666666666667, -0.04666666666666667, -0.043333333333333335, -0.041666666666666664, -0.03666666666666667, -0.03333333333333333, -0.028333333333333332, -0.023333333333333334, -0.018333333333333333, -0.013333333333333334, -0.013333333333333334, -0.006666666666666667, -0.005, 0.0, 0.005, 0.005, 0.008333333333333333, 0.008333333333333333, 0.01, 0.01, 0.013333333333333334, 0.013333333333333334, 0.013333333333333334, 0.013333333333333334, 0.013333333333333334, 0.013333333333333334, 0.015, 0.015, 0.015, 0.015, 0.015, 0.015, 0.015, 0.015, 0.015, 0.015, 0.016666666666666666, 0.016666666666666666, 0.016666666666666666, 0.016666666666666666, 0.016666666666666666, 0.016666666666666666, 0.016666666666666666, 0.016666666666666666, 0.016666666666666666, 0.016666666666666666, 0.016666666666666666, 0.016666666666666666, 0.016666666666666666, 0.016666666666666666, 0.016666666666666666, 0.016666666666666666, 0.016666666666666666, 0.016666666666666666]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[6.113371083999937, 6.12257899999986, 6.129671458999837, 6.139500874999612, 6.1457253339999625, 6.156459499999983, 6.162738084000011, 6.173215999999684, 6.1794332499998745, 6.189500749999752, 6.195406249999905, 6.206407874999968, 6.211779916999603, 6.222952999999961, 6.228343541999948, 6.239473124999677, 6.244879958999718, 6.256442291999974, 6.261786749999828, 6.272722666999925, 6.278048166999724, 6.289707417000045, 6.295141874999899, 6.30641954199973, 6.31175816699988, 6.323145208999904, 6.328544249999595, 6.339701541999602, 6.345062249999955, 6.356428291999691, 6.361957458999768, 6.373193958999764, 6.378199041999778, 6.389961208999921, 6.394989916999748, 6.406696624999768, 6.411689958999887, 6.423218417000044, 6.4285755839996455, 6.439999124999758, 6.445288249999976, 6.456738624999616, 6.462025041999823, 6.473261208999702, 6.4784722919998785, 6.490014167000027, 6.495185541999945, 6.506719791999785, 6.511906791999991, 6.523288749999665, 6.528355499999634, 6.540015458999733, 6.54525008399969, 6.556375708999894, 6.561628166999981, 6.573212083999806, 6.577855208999608, 6.589883541999825, 6.59457945899976, 6.6065849999999955, 6.611136874999829, 6.6232512090000455, 6.628466166999715, 6.639990583999861, 6.645177791999686, 6.656709791999674, 6.661949916999674, 6.673236999999972, 6.678384333999929, 6.689966958999776, 6.695154749999801, 6.7067415419996905, 6.711937124999622, 6.7232474589995945, 6.728144791999966, 6.739966208999704, 6.744878374999644, 6.756228583999928, 6.761123874999612, 6.773135958999774, 6.777822791999824, 6.789654458999848, 6.79461079199973, 6.806386083999769]",['left'],6.8090943339998375,6.812441124999623,7.81876287499972,7.806443708999723,689056,001,2024-06-25_11h20.59.451,hello_pyramid,2024.1.5,None,2024-06-25 11h21.12.183461 -0400,
Click right.,--->,right,0,3,3,3,7.81876287499972,,7.806952958999773,7.81876287499972,8.805567541999608,8.805567541999608,8.805567541999608,1.0039097910002965,8.812958666999748,9.157622749999973,"[0.435, 0.435, 0.43666666666666665, 0.43833333333333335, 0.44, 0.44, 0.44166666666666665, 0.44166666666666665, 0.44166666666666665, 0.44166666666666665, 0.44166666666666665, 0.44166666666666665, 0.44166666666666665, 0.44166666666666665, 0.44166666666666665, 0.44166666666666665, 0.44166666666666665, 0.44166666666666665, 0.44166666666666665, 0.44166666666666665, 0.44166666666666665, 0.44166666666666665, 0.44166666666666665, 0.44166666666666665, 0.44166666666666665, 0.44166666666666665, 0.44166666666666665, 0.44166666666666665, 0.44166666666666665, 0.44166666666666665, 0.44166666666666665, 0.44166666666666665, 0.44166666666666665, 0.44166666666666665, 0.44166666666666665, 0.44166666666666665, 0.44166666666666665, 0.44166666666666665, 0.44166666666666665, 0.44166666666666665, 0.44166666666666665, 0.44166666666666665]","[0.03166666666666667, 0.03166666666666667, 0.03333333333333333, 0.03333333333333333, 0.03333333333333333, 0.03333333333333333, 0.03333333333333333, 0.03333333333333333, 0.03333333333333333, 0.03333333333333333, 0.03333333333333333, 0.03333333333333333, 0.03333333333333333, 0.03333333333333333, 0.03333333333333333, 0.03333333333333333, 0.03333333333333333, 0.03333333333333333, 0.03333333333333333, 0.03333333333333333, 0.03333333333333333, 0.03333333333333333, 0.03333333333333333, 0.03333333333333333, 0.03333333333333333, 0.03333333333333333, 0.03333333333333333, 0.03333333333333333, 0.03333333333333333, 0.03333333333333333, 0.03333333333333333, 0.03333333333333333, 0.03333333333333333, 0.03333333333333333, 0.03333333333333333, 0.03333333333333333, 0.03333333333333333, 0.03333333333333333, 0.03333333333333333, 0.03333333333333333, 0.03333333333333333, 0.03333333333333333]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[8.814014958999906, 8.822821666999971, 8.829417083999942, 8.839922333999766, 8.84647191699969, 8.856402417000027, 8.862710666999646, 8.872918583999763, 8.878254749999996, 8.889647499999683, 8.895019749999847, 8.906372666999687, 8.911881084000015, 8.922901833999731, 8.928253374999713, 8.939722916999926, 8.945076249999602, 8.95641412499981, 8.961794584000017, 8.972959374999846, 8.97828116699975, 8.989696499999809, 8.995048291999865, 9.006460041999617, 9.01176229199973, 9.023165249999693, 9.028072708999844, 9.039491208999607, 9.044703624999784, 9.056286084000021, 9.06319991700002, 9.073282666999603, 9.07965433399977, 9.08967312499999, 9.095115208999687, 9.10638549999976, 9.111686708999969, 9.122883291999642, 9.12771983399989, 9.139606749999984, 9.144617374999598, 9.157222958999682]",['right'],9.15845733399965,9.161519249999856,10.156220749999648,10.144906416999675,689056,001,2024-06-25_11h20.59.451,hello_pyramid,2024.1.5,None,2024-06-25 11h21.12.183461 -0400,
Click right.,--->,right,1,0,4,3,10.156220749999648,,10.145293333999689,10.156220749999648,11.156177041999854,11.156177041999854,11.156177041999854,1.0052907499998582,11.143225749999601,11.495871999999963,"[0.4633333333333333, 0.4633333333333333, 0.4716666666666667, 0.47833333333333333, 0.49166666666666664, 0.495, 0.49666666666666665, 0.49666666666666665, 0.49666666666666665, 0.49666666666666665, 0.49666666666666665, 0.49666666666666665, 0.49666666666666665, 0.49666666666666665, 0.49666666666666665, 0.49666666666666665, 0.49666666666666665, 0.49666666666666665, 0.49666666666666665, 0.49666666666666665, 0.49666666666666665, 0.49666666666666665, 0.49666666666666665, 0.49666666666666665, 0.49666666666666665, 0.49666666666666665, 0.49666666666666665, 0.49666666666666665, 0.49666666666666665, 0.49666666666666665, 0.49666666666666665, 0.49666666666666665, 0.49666666666666665, 0.49666666666666665, 0.49666666666666665, 0.49666666666666665, 0.49666666666666665, 0.49666666666666665, 0.49666666666666665, 0.49666666666666665, 0.49666666666666665]","[0.016666666666666666, 0.016666666666666666, 0.016666666666666666, 0.018333333333333333, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[11.164795666999908, 11.1726323339999, 11.180219041999862, 11.18993187499973, 11.196699458999774, 11.206520499999897, 11.212279833999673, 11.22295295899994, 11.228754458999902, 11.23968187499986, 11.245059958999718, 11.25639212499982, 11.261747708999792, 11.272673041999951, 11.278054291999979, 11.289701708999928, 11.29517454200004, 11.306399124999643, 11.312326374999884, 11.323084583999844, 11.328913124999872, 11.339613958999962, 11.344861583999773, 11.356088208999608, 11.360655874999793, 11.372679041999618, 11.378200666999874, 11.389219749999938, 11.394685624999966, 11.405906499999674, 11.411411208999652, 11.422577458999967, 11.428604833999998, 11.439466083999832, 11.444801124999685, 11.456161333999717, 11.461554624999735, 11.472769374999643, 11.478147249999893, 11.48944720899999, 11.495405583999855]",['right'],11.497360916999696,11.506195791999744,12.497524833999705,12.48969062499964,689056,001,2024-06-25_11h20.59.451,hello_pyramid,2024.1.5,None,2024-06-25 11h21.12.183461 -0400,
